2024-06-05 15:52:10,2024-06-05 15:52:20,13.76153069141225
2024-06-05 15:52:15,2024-06-05 15:52:25,13.93193642989612
2024-06-05 15:52:20,2024-06-05 15:52:30,15.347927124881318
2024-06-05 15:52:25,2024-06-05 15:52:35,16.033631857312194
2024-06-05 15:52:30,2024-06-05 15:52:40,15.405793982509255
2024-06-05 15:52:35,2024-06-05 15:52:45,15.020680830008024
2024-06-05 15:52:40,2024-06-05 15:52:50,13.861361874929731
2024-06-05 15:52:45,2024-06-05 15:52:55,16.29950317783655
2024-06-05 15:52:50,2024-06-05 15:53,17.21648796423498
2024-06-05 15:52:55,2024-06-05 15:53:05,14.670188804393025
